#_____time conns tot_conn  tot_req      tot_bytes    err thr cps rps Bps bps ttfb(us) ttlb(us)
1674193286   800      906  3800206      828950949      0  80 0.0 50103.0 10933594.0 87468752.0 15963.0 15963.0 
1674193287   800      906  3840851      837825311      0  80 0.0 40645.0 8874362.0 70994896.0 19332.1 19332.1 
1674193288   800      907  3864720      843040693      0  80 1.0 23869.0 5215382.0 41723056.0 33669.8 33669.8 
1674193289   800      908  3891027      848787310      0  80 1.0 26280.7 5740876.1 45927009.0 30152.8 30152.8 
1674193290   800      908  3913676      853736213      0  80 0.0 22649.0 4948903.0 39591224.0 34833.4 34833.4 
1674193291   800      910  3933977      858173368      0  80 2.0 20301.0 4437155.0 35497240.0 40117.8 40117.8 
1674193292   800      911  3959969      863852318      0  80 1.0 25992.0 5678950.0 45431600.0 31034.6 31034.6 
1674193293   800      912  3980931      868433924      0  80 1.0 20941.1 4577029.0 36616231.8 37968.1 37968.1 
1674193294   800      913  4001658      872963771      0  80 1.0 20727.0 4529847.0 36238776.0 38804.9 38804.9 
1674193295   832      945  4022151      877443334      0  83 32.0 20493.0 4479563.0 35836504.0 39291.2 39291.2 
1674193296   864      977  4045619      882572618      0  86 32.0 23468.0 5129284.0 41034272.0 36597.6 36597.6 
1674193297   896     1010  4068094      887485598      0  90 33.0 22452.5 4908071.9 39264575.4 38935.9 38935.9 
1674193298   896     1011  4092074      892727668      0  90 1.0 23980.0 5242070.0 41936560.0 38289.5 38289.5 
1674193299   896     1011  4116886      898151485      0  90 0.0 24812.0 5423817.0 43390536.0 35739.0 35739.0 
1674193300   896     1012  4139926      903188043      0  90 1.0 23017.0 5031526.5 40252211.8 38982.6 38982.6 
1674193301   896     1012  4159492      907465886      0  90 0.0 19566.0 4277843.0 34222744.0 44718.2 44718.2 
1674193302   896     1013  4178778      911682782      0  90 1.0 19286.0 4216896.0 33735168.0 47370.6 47370.6 
1674193303   896     1013  4200378      916404479      0  90 0.0 21600.0 4721697.0 37773576.0 41346.9 41346.9 
1674193304   896     1014  4221371      920993335      0  90 1.0 20972.0 4584271.7 36674173.8 42639.4 42639.4 
1674193305   896     1014  4241708      925439272      0  90 0.0 20337.0 4445937.0 35567496.0 44332.3 44332.3 
1674193306   896     1014  4263334      930166640      0  90 0.0 21626.0 4727368.0 37818944.0 41487.0 41487.0 
1674193307   928     1046  4286920      935322695      0  93 32.0 23586.0 5156055.0 41248440.0 38756.0 38756.0 
1674193308   960     1078  4308026      939937443      0  96 32.0 21084.9 4610137.9 36881102.9 45668.2 45668.2 
1674193309  1024     1143  4327939      944292859      0 100 65.0 19913.0 4355416.0 34843328.0 49206.8 49206.8 
1674193310  1024     1143  4348130      948709144      0 100 0.0 20170.8 4411873.1 35294985.0 51173.4 51173.4 
1674193311  1024     1143  4368140      953086129      0 100 0.0 19990.0 4372612.4 34980899.1 50666.5 50666.5 
1674193312  1024     1143  4387529      957327714      0 100 0.0 19369.6 4237347.7 33898781.2 52694.3 52694.3 
1674193313  1024     1143  4405828      961331209      0 100 0.0 18280.7 3999495.5 31995964.0 55911.7 55911.7 
1674193314  1024     1143  4426041      965752561      0 100 0.0 20192.8 4416935.1 35335480.5 49657.1 49657.1 
1674193315  1024     1143  4444838      969863721      0 100 0.0 18797.0 4111160.0 32889280.0 54782.1 54782.1 
1674193316  1024     1143  4465695      974425568      0 100 0.0 20836.2 4557289.7 36458317.7 50022.7 50022.7 
1674193317  1024     1143  4484143      978461261      0 100 0.0 18429.6 4031661.3 32253290.7 54330.5 54330.5 
1674193318  1024     1144  4503988      982802783      0 100 1.0 19825.2 4337184.8 34697478.5 52455.0 52455.0 
1674193319  1024     1144  4506036      983250446      0 100 0.0 2046.0 447215.8 3577726.3 - - 
1674193320  1024     1144  4506036      983250446      0 100 0.0 0.0 0.0 0.0 - - 
#======= Percentiles for time-to-first-byte and time-to-last-byte =======
# use $3:$5 $3:$7 with logscale X
# $1     $2      $3         $4       $5         $6       $7
#pctl   tail   invtail   ttfbcnt ttfb(ms)   ttlbcnt ttlb(ms)
10      90     1           17584   17.376     17584   17.376
20      80     1           35249    22.72     35249    22.72
30      70     1           52881     31.6     52881     31.6
40      60     2           70510   35.776     70510   35.776
50      50     2           88178   44.544     88178   44.544
55      45     2           96950   47.264     96950   47.264
60      40     3          105746     49.6    105746     49.6
65      35     3          114625   53.632    114625   53.632
70      30     3          123425   58.752    123425   58.752
75      25     4          132266       64    132266       64
80      20     5          141077   72.384    141077   72.384
82      18     6          144590   75.456    144590   75.456
84      16     6          148064    79.36    148064    79.36
86      14     7          151631   85.248    151631   85.248
88      12     8          155159   90.816    155159   90.816
90      10     10         158721   99.392    158721   99.392
91      9      11         160450  102.656    160450  102.656
92      8      13         162240  105.856    162240  105.856
93      7      14         164012   110.08    164012   110.08
94      6      17         165781  116.224    165781  116.224
95      5      20         167543  121.216    167543  121.216
95.5    4.5    22         168426  123.968    168426  123.968
96      4      25         169303  130.432    169303  130.432
96.5    3.5    29         170181  134.784    170181  134.784
97      3      33         171055  139.776    171055  139.776
97.5    2.5    40         171951   145.28    171951   145.28
98      2      50         172836  157.824    172836  157.824
98.5    1.5    67         173716  171.904    173716  171.904
99      1      100        174591  207.744    174591  207.744
99.1    0.9    111        174756  208.896    174756  208.896
99.2    0.8    125        174954  216.192    174954  216.192
99.3    0.7    143        175126  218.368    175126  218.368
99.4    0.6    167        175304  227.968    175304  227.968
99.5    0.5    200        175476  233.088    175476  233.088
99.55   0.45   222        175567   234.24    175567   234.24
99.6    0.4    250        175657  235.136    175657  235.136
99.65   0.35   286        175741  242.176    175741  242.176
99.7    0.3    333        175828  246.528    175828  246.528
99.75   0.25   400        175923  250.112    175923  250.112
99.8    0.2    500        176010  266.496    176010  266.496
99.85   0.15   667        176098  283.392    176098  283.392
99.9    0.1    1000       176186  293.888    176186  293.888
99.91   0.09   1111       176205  298.496    176205  298.496
99.92   0.08   1250       176219  301.056    176219  301.056
99.93   0.07   1429       176241  303.872    176241  303.872
99.94   0.06   1667       176258  307.968    176258  307.968
99.95   0.05   2000       176276  311.808    176276  311.808
99.96   0.04   2500       176291  313.856    176291  313.856
99.965  0.035  2857       176303  321.024    176303  321.024
99.97   0.03   3333       176310  322.304    176310  322.304
99.975  0.025  4000       176314   322.56    176314   322.56
99.98   0.02   5000       176329   323.84    176329   323.84
99.985  0.015  6667       176337  326.912    176337  326.912
99.99   0.01   10000      176345  329.216    176345  329.216
99.995  0.005  20000      176356  329.984    176356  329.984
99.996  0.004  25000      176356  329.984    176356  329.984
99.9965 0.0035 28571      176358  332.032    176358  332.032
99.997  0.003  33333      176358  332.032    176358  332.032
99.9975 0.0025 40000      176360  332.288    176360  332.288
99.998  0.002  50000      176360  332.288    176360  332.288
99.9985 0.0015 66667      176360  332.288    176360  332.288
99.999  0.001  100000     176363  332.544    176363  332.544
99.9995 0.0005 200000     176363  332.544    176363  332.544
99.9999 0.0001 1000000    176363  332.544    176363  332.544
